gene_symbol	hgnc_id	entrez_id	count
SLC7A4	HGNC:11062	Entrez:6545	79
SLC7A5	HGNC:11063	Entrez:8140	35
SLC7A5P1	HGNC:29458	Entrez:81893	0
SLC7A5P2	HGNC:24951	Entrez:387254	0
SLC7A6	HGNC:11064	Entrez:9057	24
SLC7A6OS	HGNC:25807	Entrez:84138	0
SLC7A7	HGNC:11065	Entrez:9056	42
SLC7A8	HGNC:11066	Entrez:23428	45
SLC7A9	HGNC:11067	Entrez:11136	67
SLC8A1	HGNC:11068	Entrez:6546	80
SLC8A1-AS1	HGNC:44102	Entrez:100128590	0
SLC8A2	HGNC:11069	Entrez:6543	0
SLC8A3	HGNC:11070	Entrez:6547	135
SLC8B1	HGNC:26175	Entrez:80024	83
SLC9A1	HGNC:11071	Entrez:6548	41
SLC9A2	HGNC:11072	Entrez:6549	0
SLC9A3	HGNC:11073	Entrez:6550	65
SLC9A3-AS1	HGNC:40550	Entrez:100288152	0
SLC9A3-OT1	HGNC:24524	Entrez:25845	0
SLC9A3P1	HGNC:11074	Entrez:6551	0
SLC9A3P2	HGNC:19325	Entrez:128997	0
SLC9A3P3	HGNC:33492	Entrez:728990	0
SLC9A3R1-AS1	HGNC:55322	Entrez:105371893	0
SLC9A4	HGNC:11077	Entrez:389015	74
SLC9A5	HGNC:11078	Entrez:6553	66
SLC9A6	HGNC:11079	Entrez:10479	0
SLC9A7	HGNC:17123	Entrez:84679	0
SLC9A7P1	HGNC:32679	Entrez:121456	0
SLC9A8	HGNC:20728	Entrez:23315	49
SLC9A9	HGNC:20653	Entrez:285195	44
SLC9A9-AS1	HGNC:40928	Entrez:100885796	0
SLC9A9-AS2	HGNC:40929	Entrez:106480356	0
SLC9B1	HGNC:24244	Entrez:150159	18
SLC9B1P1	HGNC:37492	Entrez:100128190	0
SLC9B1P2	HGNC:37493	Entrez:389000	0
SLC9B1P3	HGNC:43582	Entrez:100421008	0
SLC9B1P4	HGNC:43583	Entrez:644768	0
SLC9B1P5	HGNC:43584	Entrez:100533705	0
SLC9B2	HGNC:25143	Entrez:133308	49
SLC9C1	HGNC:31401	Entrez:285335	0
SLC9C2	HGNC:28664	Entrez:284525	45
SLCO1A2	HGNC:10956	Entrez:6579	75
SLCO1B1	HGNC:10959	Entrez:10599	30
SLCO1B3	HGNC:10961	Entrez:28234	109
SLCO1B3-SLCO1B7	HGNC:54403	Entrez:115072896	0
SLCO1B7	HGNC:32934	Entrez:338821	86
SLCO1C1	HGNC:13819	Entrez:53919	0
SLCO2A1	HGNC:10955	Entrez:6578	94
SLCO2B1	HGNC:10962	Entrez:11309	69
SLCO3A1	HGNC:10952	Entrez:28232	30
SLCO4A1	HGNC:10953	Entrez:28231	89
SLCO4A1-AS1	HGNC:40537	Entrez:100127888	0
SLCO4A1-AS2	HGNC:56052	Entrez:101928465	0
SLCO4C1	HGNC:23612	Entrez:353189	58
SLCO5A1	HGNC:19046	Entrez:81796	58
SLCO5A1-AS1	HGNC:55595	Entrez:121233925	0
SLCO6A1	HGNC:23613	Entrez:133482	52
SLF1	HGNC:25408	Entrez:84250	0
SLF2	HGNC:17814	Entrez:55719	0
SLFN11	HGNC:26633	Entrez:91607	0
SLFN12	HGNC:25500	Entrez:55106	71
SLFN12L	HGNC:33920	Entrez:100506736	40
SLFN13	HGNC:26481	Entrez:146857	67
SLFN14	HGNC:32689	Entrez:342618	0
SLFN5	HGNC:28286	Entrez:162394	69
SLFNL1	HGNC:26313	Entrez:200172	126
SLFNL1-AS1	HGNC:44126	Entrez:100507178	0
SLIRP	HGNC:20495	Entrez:81892	0
SLIRPP1	HGNC:55149	Entrez:100287757	0
SLIRPP2	HGNC:55150	Entrez:100913179	0
SLIT1	HGNC:11085	Entrez:6585	84
SLIT1-AS1	HGNC:51198	Entrez:100505540	0
SLIT2	HGNC:11086	Entrez:9353	71
SLIT2-IT1	HGNC:41383	Entrez:100505893	0
SLIT3	HGNC:11087	Entrez:6586	190
SLIT3-AS1	HGNC:40553	Entrez:728095	0
SLIT3-AS2	HGNC:40551	Entrez:101927969	0
SLITRK1	HGNC:20297	Entrez:114798	0
SLITRK2	HGNC:13449	Entrez:84631	0
SLITRK3	HGNC:23501	Entrez:22865	37
SLITRK4	HGNC:23502	Entrez:139065	0
SLITRK5	HGNC:20295	Entrez:26050	89
SLITRK6	HGNC:23503	Entrez:84189	61
SLK	HGNC:11088	Entrez:9748	119
SLMAP	HGNC:16643	Entrez:7871	0
SLN	HGNC:11089	Entrez:6588	0
SLPI	HGNC:11092	Entrez:6590	12
SLTM	HGNC:20709	Entrez:79811	68
SLU7	HGNC:16939	Entrez:10569	17
SLURP1	HGNC:18746	Entrez:57152	0
SLURP2	HGNC:25549	Entrez:432355	0
SLX1A	HGNC:20922	Entrez:548593	0
SLX1A-SULT1A3	HGNC:44437	Entrez:100526830	0
SLX1B	HGNC:28748	Entrez:79008	0
SLX1B-SULT1A4	HGNC:48353	Entrez:100526831	0
SLX4	HGNC:23845	Entrez:84464	282
SLX4IP	HGNC:16225	Entrez:128710	16
SLX9	HGNC:15811	Entrez:85395	0
SMAD1	HGNC:6767	Entrez:4086	0
SMAD1-AS1	HGNC:49379	Entrez:104326058	0
SMAD1-AS2	HGNC:49381	Entrez:101927659	0
SMAD2	HGNC:6768	Entrez:4087	0
SMAD3	HGNC:6769	Entrez:4088	6
SMAD3-AS1	HGNC:56692	Entrez:128266842	0
SMAD3-DT	HGNC:56759	Entrez:102723493	0
SMAD4	HGNC:6770	Entrez:4089	0
SMAD5	HGNC:6771	Entrez:4090	10
SMAD5-AS1	HGNC:30586	Entrez:9597	0
SMAD6	HGNC:6772	Entrez:4091	0
SMAD7	HGNC:6773	Entrez:4092	0
SMAD9	HGNC:6774	Entrez:4093	0
SMAD9-IT1	HGNC:39963	Entrez:100874072	0
SMAGP	HGNC:26918	Entrez:57228	0
SMANTIS	HGNC:54417	Entrez:107985770	0
SMAP1	HGNC:19651	Entrez:60682	21
SMAP2	HGNC:25082	Entrez:64744	26
SMARCA1	HGNC:11097	Entrez:6594	0
SMARCA2	HGNC:11098	Entrez:6595	136
SMARCA2-AS1	HGNC:56062	Entrez:123706518	0
SMARCA4	HGNC:11100	Entrez:6597	0
SMARCA5	HGNC:11101	Entrez:8467	11
SMARCA5-AS1	HGNC:39982	Entrez:100128055	0
SMARCAD1	HGNC:18398	Entrez:56916	59
SMARCAD1-DT	HGNC:53364	Entrez:101929210	0
SMARCAL1	HGNC:11102	Entrez:50485	99
SMARCAL1-AS1	HGNC:40555	Entrez:107985985	0
SMARCB1	HGNC:11103	Entrez:6598	0
SMARCC1	HGNC:11104	Entrez:6599	84
SMARCC2	HGNC:11105	Entrez:6601	42
SMARCD1	HGNC:11106	Entrez:6602	0
SMARCD2	HGNC:11107	Entrez:6603	0
SMARCD3	HGNC:11108	Entrez:6604	22
SMARCE1	HGNC:11109	Entrez:6605	0
SMARCE1P1	HGNC:39731	Entrez:100271884	0
SMARCE1P2	HGNC:39732	Entrez:442233	0
SMARCE1P3	HGNC:39733	Entrez:401744	0
SMARCE1P4	HGNC:39735	Entrez:642879	0
SMARCE1P5	HGNC:39734	Entrez:400129	0
SMARCE1P6	HGNC:39737	Entrez:646196	0
SMARCE1P7	HGNC:51208	Entrez:106481716	0
SMASR	HGNC:53072	Entrez:102723481	0
SMBD1P	HGNC:53806	Entrez:111674481	0
SMC1A	HGNC:11111	Entrez:8243	0
SMC1B	HGNC:11112	Entrez:27127	81
SMC2	HGNC:14011	Entrez:10592	71
SMC2-DT	HGNC:50827	Entrez:101928550	0
SMC3	HGNC:2468	Entrez:9126	0
SMC3P1	HGNC:54642	Entrez:550644	0
SMC4	HGNC:14013	Entrez:10051	99
SMC4P1	HGNC:51919	Entrez:100421125	0
SMC5	HGNC:20465	Entrez:23137	0
SMC5-DT	HGNC:48718	Entrez:100507299	0
SMC6	HGNC:20466	Entrez:79677	71
SMCHD1	HGNC:29090	Entrez:23347	71
SMCO1	HGNC:27407	Entrez:255798	42
SMCO2	HGNC:34448	Entrez:341346	0
SMCO3	HGNC:34401	Entrez:440087	0
SMCO4	HGNC:24810	Entrez:56935	0
SMCO4P1	HGNC:49559	Entrez:728675	0
SMCP	HGNC:6962	Entrez:4184	0
SMCR2	HGNC:17914	Entrez:105371564	0
SMCR5	HGNC:17918	Entrez:140771	0
SMCR8	HGNC:17921	Entrez:140775	70
SMDT1	HGNC:25055	Entrez:91689	0
SMG1	HGNC:30045	Entrez:23049	168
SMG1-DT	HGNC:55394	Entrez:107984844	0
SMG1P1	HGNC:44186	Entrez:641298	0
SMG1P2	HGNC:49859	Entrez:440354	0
SMG1P3	HGNC:49860	Entrez:100271836	0
SMG1P4	HGNC:49861	Entrez:100507526	0
SMG1P5	HGNC:49862	Entrez:595101	0
SMG1P6	HGNC:49863	Entrez:100422558	0
SMG1P7	HGNC:49864	Entrez:100506060	0
SMG5	HGNC:24644	Entrez:23381	109
SMG6	HGNC:17809	Entrez:23293	146
SMG6-IT1	HGNC:1220	Entrez:53400	0
SMG7	HGNC:16792	Entrez:9887	50
SMG7-AS1	HGNC:24518	Entrez:284649	0
SMG8	HGNC:25551	Entrez:55181	43
SMG9	HGNC:25763	Entrez:56006	38
SMILR	HGNC:51825	Entrez:105375734	0
SMIM1	HGNC:44204	Entrez:388588	0
SMIM10	HGNC:41913	Entrez:644538	0
SMIM10L1	HGNC:49847	Entrez:100129361	0
SMIM10L2A	HGNC:34499	Entrez:399668	0
SMIM10L2B	HGNC:34500	Entrez:644596	0
SMIM10L2B-AS1	HGNC:53137	Entrez:100287728	0
SMIM11	HGNC:1293	Entrez:54065	0
SMIM11P1	HGNC:21400	Entrez:100127905	0
SMIM11P2	HGNC:56407	Entrez:127379740	0
SMIM12	HGNC:25154	Entrez:113444	0
SMIM12P1	HGNC:51598	Entrez:100288503	0
SMIM13	HGNC:27356	Entrez:221710	0
SMIM14	HGNC:27321	Entrez:201895	0
SMIM14-DT	HGNC:53455	Entrez:105374419	0
SMIM15	HGNC:33861	Entrez:643155	0
SMIM15-AS1	HGNC:41293	Entrez:101928630	0
SMIM15P1	HGNC:54940	Entrez:107985631	0
SMIM15P2	HGNC:54941	Entrez:117751734	0
SMIM17	HGNC:27114	Entrez:147670	0
SMIM18	HGNC:42973	Entrez:100507341	0
SMIM19	HGNC:25166	Entrez:114926	0
SMIM2	HGNC:28776	Entrez:79024	0
SMIM2-AS1	HGNC:42674	Entrez:101929212	0
SMIM2-IT1	HGNC:41492	Entrez:100874377	0
SMIM20	HGNC:37260	Entrez:389203	0
SMIM21	HGNC:27598	Entrez:284274	6
SMIM22	HGNC:48329	Entrez:440335	0
SMIM23	HGNC:34440	Entrez:644994	0
SMIM24	HGNC:37244	Entrez:284422	0
SMIM26	HGNC:43430	Entrez:388789	0
SMIM27	HGNC:31420	Entrez:100129250	0
SMIM28	HGNC:53434	Entrez:110806279	0
SMIM29	HGNC:1340	Entrez:221491	0
SMIM3	HGNC:30248	Entrez:85027	0
SMIM30	HGNC:48953	Entrez:401397	0
SMIM31	HGNC:49638	Entrez:100505989	0
SMIM32	HGNC:53640	Entrez:389332	0
SMIM33	HGNC:53645	Entrez:111064649	0
SMIM34	HGNC:39601	Entrez:388820	0
SMIM35	HGNC:44179	Entrez:100526771	0
SMIM36	HGNC:53654	Entrez:101927367	0
SMIM38	HGNC:54074	Entrez:107984345	0
SMIM39	HGNC:54076	Entrez:113523639	0
SMIM40	HGNC:54073	Entrez:113523636	0
SMIM41	HGNC:54075	Entrez:113523638	0
SMIM42	HGNC:55000	Entrez:117981789	0
SMIM43	HGNC:55077	Entrez:132332	0
SMIM44	HGNC:55815	Entrez:122405565	0
SMIM45	HGNC:27930	Entrez:339674	0
SMIM46	HGNC:56307	Entrez:127138866	0
SMIM47	HGNC:53452	Entrez:105372440	0
SMIM5	HGNC:40030	Entrez:643008	0
SMIM6	HGNC:40032	Entrez:100130933	0
SMIM7	HGNC:28419	Entrez:79086	0
SMIM7P1	HGNC:54700	Entrez:100130842	0
SMIM8	HGNC:21401	Entrez:57150	35
SMIM9	HGNC:41915	Entrez:100132963	0
SMKR1	HGNC:43561	Entrez:100287482	0
SMLR1	HGNC:44670	Entrez:100507203	0
SMN1	HGNC:11117	Entrez:6606	0
SMN2	HGNC:11118	Entrez:6607	0
SMNDC1	HGNC:16900	Entrez:10285	0
SMO	HGNC:11119	Entrez:6608	62
SMOC1	HGNC:20318	Entrez:64093	32
SMOC2	HGNC:20323	Entrez:64094	37
SMOX	HGNC:15862	Entrez:54498	43
SMPD1	HGNC:11120	Entrez:6609	101
SMPD2	HGNC:11121	Entrez:6610	40
SMPD3	HGNC:14240	Entrez:55512	61
SMPD4	HGNC:32949	Entrez:55627	53
SMPD4BP	HGNC:24761	Entrez:150776	0
SMPD4P1	HGNC:39673	Entrez:645280	0
SMPD4P2	HGNC:39674	Entrez:441654	0
SMPD5	HGNC:52275	Entrez:392275	0
SMPDL3A	HGNC:17389	Entrez:10924	0
SMPDL3B	HGNC:21416	Entrez:27293	65
SMPX	HGNC:11122	Entrez:23676	0
SMR3A	HGNC:19216	Entrez:26952	14
SMR3B	HGNC:17326	Entrez:10879	22
SMS	HGNC:11123	Entrez:6611	0
SMSP1	HGNC:54952	Entrez:100419053	0
SMTN	HGNC:11126	Entrez:6525	104
SMTNL1	HGNC:32394	Entrez:219537	82
SMTNL2	HGNC:24764	Entrez:342527	58
SMU1	HGNC:18247	Entrez:55234	0
SMU1P1	HGNC:54527	Entrez:246784	0
SMUG1	HGNC:17148	Entrez:23583	20
SMUG1-AS1	HGNC:53307	Entrez:105369776	0
SMUG1P1	HGNC:49401	Entrez:100129143	0
SMURF1	HGNC:16807	Entrez:57154	28
SMURF2	HGNC:16809	Entrez:64750	33
SMURF2P1	HGNC:44402	Entrez:107133516	0
SMYD1	HGNC:20986	Entrez:150572	82
SMYD2	HGNC:20982	Entrez:56950	0
SMYD3	HGNC:15513	Entrez:64754	41
SMYD3-AS1	HGNC:40708	Entrez:101928089	0
SMYD3-IT1	HGNC:41406	Entrez:106478975	0
SMYD4	HGNC:21067	Entrez:114826	77
SMYD5	HGNC:16258	Entrez:10322	43
SNAI1	HGNC:11128	Entrez:6615	0
SNAI1P1	HGNC:11129	Entrez:10415	0
SNAI2	HGNC:11094	Entrez:6591	0
SNAI3	HGNC:18411	Entrez:333929	79
SNAI3-AS1	HGNC:28327	Entrez:197187	0
SNAP23	HGNC:11131	Entrez:8773	12
SNAP23P1	HGNC:16561	Entrez:101290500	0
SNAP25	HGNC:11132	Entrez:6616	0
SNAP25-AS1	HGNC:44312	Entrez:100131208	0
SNAP29	HGNC:11133	Entrez:9342	17
SNAP47	HGNC:30669	Entrez:116841	49
SNAP47-AS1	HGNC:41501	Entrez:100885800	0
SNAP91	HGNC:14986	Entrez:9892	36
SNAPC1	HGNC:11134	Entrez:6617	46
SNAPC2	HGNC:11135	Entrez:6618	64
SNAPC3	HGNC:11136	Entrez:6619	0
SNAPC4	HGNC:11137	Entrez:6621	223
SNAPC5	HGNC:15484	Entrez:10302	0
SNAPC5P1	HGNC:38667	Entrez:100750245	0
SNAPIN	HGNC:17145	Entrez:23557	0
SNAR-A1	HGNC:34304	Entrez:100126798	0
SNAR-A10	HGNC:34313	Entrez:100170216	0
SNAR-A11	HGNC:34314	Entrez:100169954	0
SNAR-A12	HGNC:34315	Entrez:100126800	0
SNAR-A13	HGNC:34316	Entrez:100169959	0
SNAR-A14	HGNC:34338	Entrez:100191063	0
SNAR-A2	HGNC:34305	Entrez:100126799	0
SNAR-A3	HGNC:34306	Entrez:100169951	0
SNAR-A4	HGNC:34307	Entrez:100169956	0
SNAR-A5	HGNC:34308	Entrez:100169952	0
SNAR-A6	HGNC:34309	Entrez:100169957	0
SNAR-A7	HGNC:34310	Entrez:100169953	0
SNAR-A8	HGNC:34311	Entrez:100169958	0
SNAR-A9	HGNC:34312	Entrez:100169955	0
SNAR-B1	HGNC:34317	Entrez:100170224	0
SNAR-B2	HGNC:34318	Entrez:100170217	0
SNAR-C1	HGNC:34319	Entrez:100170225	0
SNAR-C2	HGNC:34320	Entrez:100170218	0
SNAR-C3	HGNC:34321	Entrez:100170226	0
SNAR-C4	HGNC:34322	Entrez:100170219	0
SNAR-C5	HGNC:34323	Entrez:100170223	0
SNAR-D	HGNC:34324	Entrez:100170227	0
SNAR-E	HGNC:34325	Entrez:100170220	0
SNAR-F	HGNC:34326	Entrez:100126781	0
SNAR-G1	HGNC:34327	Entrez:100126780	0
SNAR-G2	HGNC:34328	Entrez:100170228	0
SNAR-H	HGNC:34329	Entrez:100170221	0
SNAR-I	HGNC:34330	Entrez:100170222	0
SNCA	HGNC:11138	Entrez:6622	0
SNCA-AS1	HGNC:50600	Entrez:644248	0
SNCAIP	HGNC:11139	Entrez:9627	115
SNCB	HGNC:11140	Entrez:6620	0
SNCG	HGNC:11141	Entrez:6623	0
SND1	HGNC:30646	Entrez:27044	54
SND1-DT	HGNC:55639	Entrez:121832805	0
SND1-IT1	HGNC:24158	Entrez:27099	0
SNED1	HGNC:24696	Entrez:25992	136
SNED1-AS1	HGNC:41060	Entrez:105373970	0
SNF8	HGNC:17028	Entrez:11267	0
SNF8P1	HGNC:54702	Entrez:646794	0
SNHG1	HGNC:32688	Entrez:23642	0
SNHG10	HGNC:27510	Entrez:283596	0
SNHG11	HGNC:25046	Entrez:128439	0
SNHG12	HGNC:30062	Entrez:85028	0
SNHG14	HGNC:37462	Entrez:104472715	0
SNHG15	HGNC:27797	Entrez:285958	0
SNHG16	HGNC:44352	Entrez:100507246	0
SNHG17	HGNC:48600	Entrez:388796	0
SNHG18	HGNC:49007	Entrez:100505806	0
SNHG19	HGNC:49574	Entrez:100507303	0
SNHG20	HGNC:33099	Entrez:654434	0
SNHG21	HGNC:50284	Entrez:100505616	0
SNHG22	HGNC:50285	Entrez:103091864	0
SNHG25	HGNC:51534	Entrez:105376843	0
SNHG26	HGNC:53131	Entrez:109729180	0
SNHG27	HGNC:53481	Entrez:101927305	0
SNHG28	HGNC:27647	Entrez:284677	0
SNHG29	HGNC:28619	Entrez:125144	0
SNHG3	HGNC:10118	Entrez:8420	0
SNHG30	HGNC:52836	Entrez:105371743	0
SNHG31	HGNC:54196	Entrez:101928103	0
SNHG32	HGNC:19078	Entrez:50854	0
SNHG33	HGNC:48575	Entrez:100505687	0
SNHG4	HGNC:32964	Entrez:724102	0
SNHG5	HGNC:21026	Entrez:387066	0
SNHG6	HGNC:32965	Entrez:641638	0
SNHG7	HGNC:28254	Entrez:84973	0
SNHG8	HGNC:33098	Entrez:100093630	0
SNHG9	HGNC:33102	Entrez:735301	0
SNIP1	HGNC:30587	Entrez:79753	0
SNN	HGNC:11149	Entrez:8303	0
SNORA1	HGNC:32557	Entrez:677792	0
SNORA10	HGNC:32598	Entrez:574042	0
SNORA100	HGNC:50404	Entrez:106635532	0
SNORA101A	HGNC:50405	Entrez:107399301	0
SNORA101B	HGNC:50406	Entrez:107399303	0
SNORA103	HGNC:51395	Entrez:106635533	0
SNORA104	HGNC:51396	Entrez:106635534	0
SNORA105A	HGNC:51397	Entrez:106635539	0
SNORA105B	HGNC:51398	Entrez:106635540	0
SNORA105C	HGNC:51399	Entrez:106635541	0
SNORA107	HGNC:51400	Entrez:106635542	0
SNORA108	HGNC:51401	Entrez:106635543	0
SNORA109	HGNC:51402	Entrez:106635544	0
SNORA10B	HGNC:52188	Entrez:109616960	0
SNORA11	HGNC:32599	Entrez:677799	0
SNORA110	HGNC:51403	Entrez:106635545	0
SNORA111	HGNC:51404	Entrez:106635546	0
SNORA112	HGNC:51850	Entrez:109623481	0
SNORA113	HGNC:51851	Entrez:109623461	0
SNORA114	HGNC:51852	Entrez:109623488	0
SNORA115	HGNC:51853	Entrez:109623482	0
SNORA116	HGNC:51854	Entrez:109623462	0
SNORA117	HGNC:51855	Entrez:109623463	0
SNORA118	HGNC:51856	Entrez:109623483	0
SNORA119	HGNC:51857	Entrez:109623464	0
SNORA11B	HGNC:33620	Entrez:100124539	0
SNORA11C	HGNC:33621	Entrez:100124540	0
SNORA11D	HGNC:33622	Entrez:100124541	0
SNORA11E	HGNC:33623	Entrez:101340250	0
SNORA11F	HGNC:52189	Entrez:109617000	0
SNORA11G	HGNC:52190	Entrez:109616961	0
SNORA12	HGNC:32600	Entrez:677800	0
SNORA120	HGNC:51858	Entrez:109729112	0
SNORA13	HGNC:32601	Entrez:654322	0
SNORA14A	HGNC:32602	Entrez:677801	0
SNORA14B	HGNC:32603	Entrez:677802	0
SNORA15	HGNC:32604	Entrez:677803	0
SNORA15B-1	HGNC:52191	Entrez:109616962	0
SNORA15B-2	HGNC:52192	Entrez:109617022	0
SNORA16A	HGNC:32605	Entrez:692073	0
SNORA16B	HGNC:32606	Entrez:692157	0
SNORA17A	HGNC:32607	Entrez:677804	0
SNORA17B	HGNC:32636	Entrez:677824	0
SNORA18	HGNC:32608	Entrez:677805	0
SNORA19	HGNC:32609	Entrez:641451	0
SNORA1B	HGNC:52193	Entrez:109617001	0
SNORA20	HGNC:32610	Entrez:677806	0
SNORA20B	HGNC:52194	Entrez:109616963	0
SNORA21	HGNC:32611	Entrez:619505	0
SNORA21B	HGNC:52195	Entrez:109617002	0
SNORA22	HGNC:32612	Entrez:677807	0
SNORA22B	HGNC:52196	Entrez:109616964	0
SNORA22C	HGNC:52197	Entrez:109616965	0
SNORA23	HGNC:32613	Entrez:677808	0
SNORA24	HGNC:32614	Entrez:677809	0
SNORA24B	HGNC:52198	Entrez:109617003	0
SNORA25	HGNC:32615	Entrez:684959	0
SNORA25B	HGNC:52199	Entrez:109623459	0
SNORA26	HGNC:32616	Entrez:677810	0
SNORA27	HGNC:32617	Entrez:619499	0
SNORA28	HGNC:32618	Entrez:677811	0
SNORA29	HGNC:32619	Entrez:677812	0
SNORA2A	HGNC:32584	Entrez:677793	0
SNORA2B	HGNC:32585	Entrez:677794	0
SNORA2C	HGNC:32624	Entrez:677815	0
SNORA30	HGNC:32620	Entrez:677813	0
SNORA30B	HGNC:52200	Entrez:109616992	0
SNORA31	HGNC:32621	Entrez:677814	0
SNORA31B	HGNC:52201	Entrez:109616966	0
SNORA32	HGNC:32622	Entrez:692063	0
SNORA33	HGNC:32623	Entrez:594839	0
SNORA35	HGNC:32625	Entrez:677816	0
SNORA35B	HGNC:52202	Entrez:109617004	0
SNORA36A	HGNC:32628	Entrez:677817	0
SNORA36B	HGNC:32629	Entrez:677818	0
SNORA36C	HGNC:33616	Entrez:100124535	0
SNORA37	HGNC:32630	Entrez:677819	0
SNORA38	HGNC:32631	Entrez:677820	0
SNORA38B	HGNC:33617	Entrez:100124536	0
SNORA3A	HGNC:32586	Entrez:619562	0
SNORA3B	HGNC:32638	Entrez:677826	0
SNORA3C	HGNC:52203	Entrez:109616997	0
SNORA4	HGNC:32587	Entrez:619568	0
SNORA40	HGNC:32633	Entrez:677822	0
SNORA40B	HGNC:52204	Entrez:109616967	0
SNORA40C	HGNC:52205	Entrez:109616968	0
SNORA41	HGNC:32634	Entrez:619569	0
SNORA41B	HGNC:52206	Entrez:109617005	0
SNORA44	HGNC:32637	Entrez:677825	0
SNORA46	HGNC:32639	Entrez:677827	0
SNORA47	HGNC:32640	Entrez:677828	0
SNORA48	HGNC:32641	Entrez:652965	0
SNORA48B	HGNC:52207	Entrez:109616969	0
SNORA49	HGNC:32642	Entrez:677829	0
SNORA50A	HGNC:32643	Entrez:677830	0
SNORA50B	HGNC:50432	Entrez:109616998	0
SNORA50C	HGNC:32662	Entrez:677842	0
SNORA50D	HGNC:50433	Entrez:109616958	0
SNORA51	HGNC:32644	Entrez:677831	0
SNORA52	HGNC:32645	Entrez:619565	0
SNORA53	HGNC:32646	Entrez:677832	0
SNORA54	HGNC:32647	Entrez:677833	0
SNORA55	HGNC:32649	Entrez:677834	0
SNORA56	HGNC:32650	Entrez:677835	0
SNORA57	HGNC:32651	Entrez:692158	0
SNORA58	HGNC:32652	Entrez:677836	0
SNORA58B	HGNC:52208	Entrez:109617023	0
SNORA59A	HGNC:32653	Entrez:677885	0
SNORA59B	HGNC:32658	Entrez:677882	0
SNORA5A	HGNC:32588	Entrez:654319	0
SNORA5B	HGNC:32589	Entrez:677795	0
SNORA5C	HGNC:32590	Entrez:677796	0
SNORA6	HGNC:32591	Entrez:574040	0
SNORA60	HGNC:32654	Entrez:677837	0
SNORA61	HGNC:32655	Entrez:677838	0
SNORA62	HGNC:10107	Entrez:6044	0
SNORA63	HGNC:10106	Entrez:6043	0
SNORA63B	HGNC:52209	Entrez:109617006	0
SNORA63C	HGNC:52210	Entrez:109616970	0
SNORA63D	HGNC:52211	Entrez:109616971	0
SNORA63E	HGNC:52212	Entrez:109617007	0
SNORA64	HGNC:10221	Entrez:26784	0
SNORA65	HGNC:10222	Entrez:26783	0
SNORA66	HGNC:10223	Entrez:26782	0
SNORA67	HGNC:10224	Entrez:26781	0
SNORA68	HGNC:10225	Entrez:26780	0
SNORA68B	HGNC:52213	Entrez:109616972	0
SNORA69	HGNC:10226	Entrez:26779	0
SNORA70	HGNC:10231	Entrez:26778	0
SNORA70B	HGNC:33618	Entrez:100124537	0
SNORA70C	HGNC:33619	Entrez:100124538	0
SNORA70D	HGNC:34356	Entrez:100379141	0
SNORA70E	HGNC:34357	Entrez:100379250	0
SNORA70F	HGNC:34358	Entrez:100337591	0
SNORA70G	HGNC:34359	Entrez:100379132	0
SNORA70H	HGNC:52214	Entrez:109616993	0
SNORA70I	HGNC:52215	Entrez:109617008	0
SNORA70J	HGNC:52216	Entrez:109616973	0
SNORA71A	HGNC:10232	Entrez:26777	0
SNORA71B	HGNC:10233	Entrez:26776	0
SNORA71C	HGNC:32656	Entrez:677839	0
SNORA71D	HGNC:32657	Entrez:677840	0
SNORA71E	HGNC:32632	Entrez:677821	0
SNORA72	HGNC:10234	Entrez:26775	0
SNORA73A	HGNC:10115	Entrez:6080	0
SNORA73B	HGNC:10116	Entrez:26768	0
SNORA74A	HGNC:10119	Entrez:26821	0
SNORA74B	HGNC:32660	Entrez:677841	0
SNORA74C-1	HGNC:52217	Entrez:109616974	0
SNORA74C-2	HGNC:52218	Entrez:109617009	0
SNORA74D	HGNC:52219	Entrez:109616975	0
SNORA75	HGNC:32661	Entrez:654321	0
SNORA75B	HGNC:52220	Entrez:109616994	0
SNORA77	HGNC:32663	Entrez:677843	0
SNORA77B	HGNC:52221	Entrez:109617010	0
SNORA78	HGNC:32664	Entrez:677844	0
SNORA79	HGNC:32665	Entrez:677845	0
SNORA79B	HGNC:52222	Entrez:109616976	0
SNORA7A	HGNC:32592	Entrez:619563	0
SNORA7B	HGNC:32593	Entrez:677797	0
SNORA8	HGNC:32596	Entrez:654320	0
SNORA80A	HGNC:32666	Entrez:677846	0
SNORA80B	HGNC:34355	Entrez:100302743	0
SNORA80C	HGNC:50434	Entrez:109616959	0
SNORA80D	HGNC:50435	Entrez:109616999	0
SNORA80E	HGNC:32635	Entrez:677823	0
SNORA81	HGNC:32667	Entrez:677847	0
SNORA84	HGNC:33615	Entrez:100124534	0
SNORA86	HGNC:50390	Entrez:106633814	0
SNORA87	HGNC:50391	Entrez:106635520	0
SNORA88	HGNC:50392	Entrez:106635521	0
SNORA89	HGNC:50393	Entrez:106635522	0
SNORA9	HGNC:32597	Entrez:677798	0
SNORA90	HGNC:50394	Entrez:106635523	0
SNORA91	HGNC:50395	Entrez:106635524	0
SNORA92	HGNC:50396	Entrez:106635525	0
SNORA93	HGNC:50397	Entrez:106635526	0
SNORA94	HGNC:50398	Entrez:106635528	0
SNORA95	HGNC:50399	Entrez:106635529	0
SNORA98	HGNC:50402	Entrez:106635530	0
SNORA99	HGNC:50403	Entrez:106635531	0
